"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_zeta_trefle","G_pq_zeta_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_zeta_trefle_nrmlz","G_pq_zeta_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz"
"55957","Pestivirus A","Vicugna vicugna",0,8.40426071870842,0,-2.89408202239429,5.80505077660287e+39,-6.6634208214403e-16,5.80505077660287e+39,8.40426071870842,0,0.000289825074959129,0,-7.3568063803986e-05,0.0969645999918175,1.93847267707015e-18,0.0969645999918175,0.000289825074959131
"55974","Pestivirus B","Bos taurus",0,241.382327632211,0,-177.318595610719,2.90939373991517e+39,8.75128587017922e-30,2.90939373991517e+39,241.382327632211,0,0.00832418859211284,0,-0.00368036153539819,0.0485970254294077,6.60905660818834e-19,0.0485970254294077,0.00832418859211284
"56235","Pestivirus D","Bos taurus",5.52393233960705e+38,251.36452767037,-3.99005755188962e+40,-422.536575788807,1.967578787046e+40,132.315566616151,2.02281811044207e+40,383.68009428652,0.00738232678139594,0.00865762180051052,-0.0152987329114751,-0.00860955275068287,0.330498867515412,0.00457377544057914,0.337881194296808,0.0132313972410897
"56326","Pestivirus D","Ovis aries",3.06471365684031e+38,112.342404834268,-2.55276789987836e+40,-330.687753201419,1.26115126904542e+40,132.756394134609,1.29179840561382e+40,245.098798968876,0.00435691680729075,0.00386543838845395,-0.00572118427562884,-0.00659008237836289,0.211418483771915,0.00458691455026642,0.215775400579206,0.00845235293872037
"56352","Pestivirus D","Rupicapra pyrenaica",0,7.66681597824217,0,-4.15335058489291,1.05821543953641e+40,3.88105338634811e-16,1.05821543953641e+40,7.66681597824217,0,0.000264393929455985,0,-0.00010408381218463,0.176758896258718,5.27278340076844e-19,0.176758896258718,0.000264393929455985
"56509","Phocid alphaherpesvirus 1","Phoca vitulina",3.75372990403419e+38,1.92679743052185,-2.20011000502163e+40,-0.0279055777064059,1.08137081470065e+40,-1.01569667349146e-17,1.11890811374099e+40,1.92679743052185,0.00569728167220251,6.6446559480114e-05,0.0013567994094501,-7.89751993579557e-07,0.18119940855793,2.27514188161247e-18,0.186896690230133,6.64465594801163e-05
"56519","Phocid alphaherpesvirus 1","Pusa hispida",3.01605445481762e+38,1.38978423992602,-3.76511422170824e+39,-0.000308652786770836,1.73189843406756e+39,-1.59025959190027e-17,2.03350387954932e+39,1.38978423992602,0.00502293808342167,4.79273948054608e-05,-0.00271971675178406,-9.91073756395622e-09,0.028943670969686,2.60241744520588e-18,0.0339666090531077,4.79273948054634e-05
"56705","Phocine morbillivirus","Halichoerus grypus",0,2.59774128169792,0,-0.185331993794534,3.48856177630002e+39,0.483422692920648,3.48856177630002e+39,3.08116397461856,0,8.95843778590827e-05,0,-4.6956622674621e-06,0.058271152174767,1.66710811032188e-05,0.058271152174767,0.000106255458962301
"56774","Phocine morbillivirus","Odobenus rosmarus",0,2.16677546078323,0,-0.00667074500233866,9.55171479981443e+39,-6.62858493294561e-17,9.55171479981443e+39,2.16677546078323,0,7.47223201849476e-05,0,-1.69714565068091e-07,0.159546960128733,5.60539740399943e-19,0.159546960128733,7.47223201849481e-05
"56785","Phocine morbillivirus","Pagophilus groenlandicus",0,2.16677546078323,0,-0.00667074500233866,1.8162599204325e+40,1.4745464076358e-16,1.8162599204325e+40,2.16677546078323,0,7.47223201849472e-05,0,-1.69714567732626e-07,0.303378770390306,9.16126404468019e-19,0.303378770390306,7.47223201849481e-05
"56799","Phocine morbillivirus","Phoca vitulina",0,2.73869559151194,0,-0.261214232625207,8.45580022829604e+39,0.115157251748446,8.45580022829604e+39,2.85385284326039,0,9.44452636600854e-05,0,-6.30371509524608e-06,0.141241363478178,3.97125885200882e-06,0.141241363478178,9.84165225120942e-05
"56855","Phocine morbillivirus","Ursus arctos",2.53584638799795e+38,3.20140650196841,-1.92882899933758e+40,-0.689169660923653,9.51801403402895e+39,0.552862807274218,9.77159867282874e+39,3.75426930924262,0.00379486228290224,0.000110402001750269,0.000523049788782259,-1.31361440747213e-05,0.159424925631837,1.90658265794586e-05,0.163219787914739,0.000129467828329727
"57207","Pixuna virus","Akodon azarae",0,1.1752011936438,0,-3.76268872059882e-05,6.13090319504865e+39,2.577470436518e-16,6.13090319504865e+39,1.1752011936438,0,4.05273926452174e-05,0,-1.29758204181485e-09,0.102407472177933,1.06029722236294e-18,0.102407472177933,4.05273926452185e-05
"57414","Porcine circovirus 2","Sus scrofa",6.7785424047214e+38,176.977309096654,-4.7528735546601e+40,-148.386277750324,2.34276175124806e+40,-6.22360725477572e-31,2.41054717529527e+40,176.977309096654,0.00870854457924547,0.00610314977030907,-0.0197251260682521,-0.00280486304134886,0.39393693021313,9.50637302194501e-19,0.402645474792376,0.00610314977030907
"57878","Porcine orthorubulavirus","Sus scrofa",5.10453211886447e+38,176.977309096654,-3.29439727661554e+40,-148.386277750265,1.62181435878186e+40,8.39369353304159e-18,1.67285967997051e+40,176.977309096654,0.00727751337785387,0.00610314977030907,-0.0148800376168197,-0.00280486304134397,0.272148414065462,8.40024657447516e-19,0.279425927443316,0.00610314977030907
"58012","Porcine type-C oncovirus","Homo sapiens",4.54728934523313e+38,2642.72549108181,-2.67551990273888e+40,-3704.2902147034,1.31513232000285e+40,557.337855571117,1.36060521345518e+40,3200.06334665292,0.0067735746728832,0.0900758994891381,-0.0119402237508979,0.00480343154413498,0.220494963272049,0.0202798629461069,0.227268537944932,0.110355762435245
"58070","Porcine type-C oncovirus","Sus scrofa",4.58557241544326e+38,216.259574121448,-2.68763548965324e+40,-1342.59930651088,1.320999654278e+40,565.448253729123,1.36685537843244e+40,781.707827850571,0.00683025675408475,0.00718743726379339,-0.0120767129803454,-0.0118395497899302,0.22148227679093,0.019770142633579,0.228312533545014,0.0269575798973724
"58439","Powassan virus","Tamias striatus",0,1.1752011936438,0,-3.7626814446412e-05,7.11673840876592e+39,1.4048895645276e-17,7.11673840876592e+39,1.1752011936438,0,4.05273926452174e-05,0,-1.29758159772564e-09,0.118874359520456,1.04950191574839e-18,0.118874359520456,4.05273926452184e-05
"58534","Primate T-lymphotropic virus 1","Cercopithecus pogonias",4.23553740308334e+38,1.93773632891293,-3.36747391178652e+40,-0.0331244882108876,1.66269020871501e+40,-2.43539453147746e-17,1.70504558274584e+40,1.93773632891293,0.00575570427153094,6.68237927850161e-05,-0.0109150986464925,-5.93657611958065e-07,0.279046391801635,7.83401344505424e-19,0.284802096073166,6.68237927850169e-05
"58622","Primate T-lymphotropic virus 1","Macaca nemestrina",0,6.13970374712261,0,-3.84192946006078,1.01855733056322e+40,0.669788771841113,1.01855733056322e+40,6.80949251896372,0,0.0002117299093551,0,-4.46160351548208e-05,0.170134608511716,2.30987978682523e-05,0.170134608511716,0.000234828707223353
"58678","Primate T-lymphotropic virus 1","Papio anubis",0,1.93773632891293,0,-0.0331244881963357,1.05293696697841e+40,-4.32467112196278e-17,1.05293696697841e+40,1.93773632891293,0,6.68237927850164e-05,0,-5.93657611513976e-07,0.175877207191987,5.53359951192403e-19,0.175877207191987,6.68237927850169e-05
"58679","Primate T-lymphotropic virus 1","Papio cynocephalus",0,2.60264607502797,0,-1.56040133793431,8.88264584216151e+39,0.669945025652789,8.88264584216151e+39,3.27259110068076,0,8.97531880311253e-05,0,-1.59850447678522e-05,0.148371174361752,2.31037297646323e-05,0.148371174361752,0.000112856917795758
"58788","Primate T-lymphotropic virus 2","Cercopithecus nictitans",0,1.17520119364381,0,-3.76268872059882e-05,5.34980956582843e+39,-1.72657501902422e-16,5.34980956582843e+39,1.17520119364381,0,4.05273926452176e-05,0,-1.29758204181485e-09,0.0893604835764281,1.04774996961558e-18,0.0893604835764281,4.05273926452187e-05
"58878","Primate T-lymphotropic virus 3","Cercocebus agilis",0,24.1685355145338,0,-21.7335990752326,1.18298155681096e+40,-1.94288193089017e-16,1.18298155681096e+40,24.1685355145338,0,0.00083346386453235,0,-2.67570901377745e-05,0.197599190546614,1.61860289980162e-18,0.197599190546614,0.000833463864532351
"58900","Primate T-lymphotropic virus 3","Chlorocebus aethiops",0,24.5774301663526,0,-22.3223082207405,8.89203951204e+39,0.224116467684686,8.89203951204e+39,24.8015466340373,0,0.000847562544574929,0,-3.18285511964334e-05,0.148528081420325,7.73102054627705e-06,0.148528081420325,0.000855293565121206
"58928","Primate T-lymphotropic virus 3","Homo sapiens",0,2682.07289204859,0,-2611.234735052,1.19248578236248e+40,1.4968980590573,1.19248578236248e+40,2683.56979010764,0,0.0924904059996142,0,0.0140131121354852,0.199186727786684,5.38214592803725e-05,0.199186727786684,0.0925442274588946
"58959","Primate T-lymphotropic virus 3","Mandrillus sphinx",2.75993856935088e+38,24.6855859295584,-1.82274895049239e+40,-24.5023327261733,8.97638938899989e+39,1.32270556040099,9.25238324593498e+39,26.0082914899594,0.00422631365232079,0.000851280322615335,-0.00658731260352852,-5.26743278004282e-05,0.150320765251629,4.56284338986846e-05,0.15454707890395,0.00089690875651402
"58984","Primate T-lymphotropic virus 3","Pan paniscus",0,24.1685355145338,0,-21.7335990753345,1.71922717917729e+39,1.03851822415172e-17,1.71922717917729e+39,24.1685355145338,0,0.000833463864532351,0,-2.67570901373304e-05,0.0287170917429153,5.22524075023904e-19,0.0287170917429153,0.000833463864532351
"59064","Primate bocaparvovirus 1","Gorilla gorilla",0,1.68926645821298,0,-0.00106733900611289,1.83120879123255e+39,1.73435091382891e-16,1.83120879123255e+39,1.68926645821298,0,5.82551867754003e-05,0,-2.75961529183633e-08,0.0305875753333674,1.33782819739321e-18,0.0305875753333674,5.82551867754016e-05
"59127","Primate erythroparvovirus 1","Homo sapiens",0,2595.33282789901,0,-2525.82642685891,1.4005638205413e+40,-2.4277828307843e-30,1.4005638205413e+40,2595.33282789901,0,0.0895013323081818,0,0.01412211502908,0.233943019360241,1.55977484866632e-18,0.233943019360241,0.0895013323081818
"59149","Primate erythroparvovirus 2","Macaca fascicularis",0,1.86862563319244,0,-0.0133317058498506,1.76962649845465e+40,1.06556174489742e-17,1.76962649845465e+40,1.86862563319244,0,6.44404763651573e-05,0,-3.73628638694612e-07,0.295589362024481,1.00418839863943e-18,0.295589362024481,6.44404763651583e-05
"59264","Primate erythroparvovirus 4","Macaca nemestrina",0,5.2405385310999,0,-2.43749944568845,1.08673314760142e+40,-7.27483892605389e-30,1.08673314760142e+40,5.2405385310999,0,0.000180722555313066,0,-2.9643279705116e-05,0.181522348400001,3.82643905536228e-18,0.181522348400001,0.00018072255531307
"59423","Prospect Hill orthohantavirus","Myodes gapperi",0,1.1752011936438,0,-3.76268872059882e-05,5.16215432108427e+39,-1.65832788039805e-15,5.16215432108427e+39,1.1752011936438,0,4.05273926452175e-05,0,-1.29758204181485e-09,0.0862259863182262,9.92995069734639e-19,0.0862259863182262,4.05273926452185e-05
"59474","Pseudocowpox virus","Camelus dromedarius",4.29488597421864e+38,1.83200852412345,-3.22101960679555e+40,-0.00303013290977105,1.58916183149268e+40,-2.9314528752625e-31,1.63211069123487e+40,1.83200852412345,0.00595958576995032,6.31777173033066e-05,-0.00664538932772984,-8.68416538679639e-08,0.266659838948622,9.30874120916259e-19,0.272619424718573,6.31777173033076e-05
"59658","Punta Toro phlebovirus","Bradypus variegatus",0,22.4012222838948,0,-20.6731447485072,9.05403052361465e+39,1.21982386390266e-16,9.05403052361465e+39,22.4012222838948,0,0.000772517196325593,0,-1.84650212928794e-05,0.151233896450043,1.63250451752346e-18,0.151233896450043,0.000772517196325594
"59663","Punta Toro phlebovirus","Homo sapiens",0,2616.38734004454,0,-2545.86053990536,1.28037078850125e+40,-7.04414712118867e-18,1.28037078850125e+40,2616.38734004454,0,0.0902274075413338,0,0.0141065952678012,0.213866589847272,9.12384580506578e-19,0.213866589847272,0.0902274075413338
"59678","Puumala orthohantavirus","Apodemus flavicollis",0,25.1502128849548,0,-92.7313794038491,1.93436477772668e+39,34.6251745281296,1.93436477772668e+39,59.7753874130844,0,0.000866029720194272,0,-0.000471076143681692,0.0323106401870772,0.00119535398951656,0.0323106401870772,0.00206138370971084
"59743","Puumala orthohantavirus","Homo sapiens",0,2639.07903803595,0,-2635.62389807326,2.18642182650794e+39,33.9962400014632,2.18642182650794e+39,2673.07527803741,0,0.090959729379767,0,0.0136435933894581,0.0365208722506278,0.00122258965562481,0.0365208722506278,0.0921823190353918
"59803","Puumala orthohantavirus","Myodes glareolus",0,23.5243802322514,0,-21.5869204953487,2.96006160607276e+38,-3.14231994901452e-16,2.96006160607276e+38,23.5243802322514,0,0.000811249851994969,0,-2.81972524036611e-05,0.00494433555587169,1.35793562904537e-18,0.00494433555587169,0.00081124985199497
"60107","Quaranfil quaranjavirus","Homo sapiens",0,2595.33282789901,0,-2525.82642685874,2.4454693250644e+39,1.871157840622e-30,2.4454693250644e+39,2595.33282789901,0,0.0895013323081818,0,0.014122115029092,0.0408478692129365,1.70695449070553e-18,0.0408478692129365,0.0895013323081818
"60298","Rabbit hemorrhagic disease virus","Oryctolagus cuniculus",0,2.5990332649098,0,-0.683521110113361,1.22329509374411e+40,1.92078757343411e-17,1.22329509374411e+40,2.5990332649098,0,8.96289437031506e-05,0,-1.29692122752267e-05,0.204332957628779,5.74225538709711e-18,0.204332957628779,8.96289437031563e-05
"60391","Rabies lyssavirus","Artibeus fimbriatus",0,121.669623739113,0,-51.3216189713567,1.2570473097922e+40,4.46457910737299e-17,1.2570473097922e+40,121.669623739113,0,0.00419583696897219,0,-0.0013867508603127,0.209970755218994,9.19176422566345e-19,0.209970755218994,0.0041958369689722
"60419","Rabies lyssavirus","Callithrix jacchus",7.4529087234347e+38,121.669623739113,-5.27591835901539e+40,-51.3216189714585,2.60094394677016e+40,3.36601251056487e-17,2.6754730340045e+40,121.669623739113,0.00922158140584284,0.00419583696897219,-0.0209571010990715,-0.00138675086031492,0.437675754232895,1.68661671507266e-18,0.446897335638738,0.0041958369689722
"60428","Rabies lyssavirus","Canis lupus",3.66628180053529e+38,137.963323858334,-2.79893661096766e+40,-224.698935072607,1.38124178349538e+40,113.36590186717,1.41790460150074e+40,251.329225725504,0.00520397686387536,0.00475385698674614,-0.00407577111562318,-0.00524645487488717,0.231635557882682,0.00391335529085068,0.236839534746557,0.00866721227759683
"60429","Rabies lyssavirus","Canis lupus familiaris",3.421057475098e+38,201.395837362101,-2.55299536479356e+40,-815.395739469648,1.25948658991436e+40,391.817175229982,1.29369716466534e+40,593.213012592083,0.00497439416071094,0.0068849879366607,-0.017504446834522,-0.0169569483454604,0.211118165421916,0.0135722553112206,0.216092559582627,0.0204572432478813
"60433","Rabies lyssavirus","Capra hircus",8.53340373133271e+38,174.612504283891,-5.78999274589386e+40,-546.453855784333,2.85261911675821e+40,255.40391645849,2.93795315407154e+40,430.016420742381,0.0103730961951979,0.00599673601463008,-0.0246462229859929,-0.0117518018872529,0.480367576612415,0.00883259229236594,0.490740672807613,0.014829328306996
"60464","Rabies lyssavirus","Chrysocyon brachyurus",0,121.669623739113,0,-51.3216189713567,9.01719430152018e+39,-3.57418330413274e-17,9.01719430152018e+39,121.669623739113,0,0.00419583696897219,0,-0.0013867508603127,0.150618603030906,1.39682905849965e-18,0.150618603030906,0.0041958369689722
"60481","Rabies lyssavirus","Cynomops abrasus",0,121.669623739113,0,-51.3216189713567,9.97748548013239e+38,-1.44363247508273e-17,9.97748548013239e+38,121.669623739113,0,0.00419583696897219,0,-0.0013867508603127,0.0166658815871954,8.32158127265225e-19,0.0166658815871954,0.0041958369689722
"60512","Rabies lyssavirus","Eptesicus fuscus",3.13796233661226e+38,123.563388674392,-2.23515411500225e+40,-51.750213038802,1.10196828365713e+40,-2.46664564865831e-16,1.13334790702325e+40,123.563388674392,0.00465132170323584,0.00426114438656579,-0.000405505606138945,-0.0013997512581656,0.184657317764658,1.61244415567698e-18,0.189308639467894,0.00426114438656579
"60515","Rabies lyssavirus","Equus caballus",8.40995156265812e+38,227.902956123717,-5.73201445446596e+40,-905.55503260874,2.82424275485997e+40,413.737327375915,2.90834227048655e+40,641.640283499632,0.0102440539230899,0.00778733894100794,-0.0243435390457591,-0.0186097849807672,0.475550568293899,0.0143399426232243,0.485794622216988,0.0221272815642323
"60525","Rabies lyssavirus","Euderma maculatum",0,121.669623739113,0,-51.3216189714731,5.57872170920376e+37,-1.48016322864482e-17,5.57872170920376e+37,121.669623739113,0,0.00419583696897219,0,-0.00138675086031537,0.000931841149742999,1.06115959117953e-18,0.000931841149742999,0.0041958369689722
"60535","Rabies lyssavirus","Felis catus",1.03925488738343e+39,214.293636872278,-6.58016694484489e+40,-898.989947234484,3.23848150993282e+40,434.788470808222,3.34240699867116e+40,649.0821076805,0.0123571577461153,0.00731495287698022,-0.0302578694363831,-0.0184826005485084,0.545941417250435,0.0150689636636339,0.55829857499655,0.0223839165406141
"60553","Rabies lyssavirus","Glaucomys volans",5.75223444266764e+38,121.669623739114,-4.34476361274544e+40,-51.3216189713712,2.14380675125366e+40,-1.04457207524146e-13,2.20132909568034e+40,121.669623739114,0.00741352741506951,0.00419583696897222,-0.0149906800112234,-0.00138675086031181,0.360285229111407,0,0.367698756526477,0.00419583696897222
"60601","Rabies lyssavirus","Lasionycteris noctivagans",0,121.669623739113,0,-51.3216189713567,1.26596252822004e+40,3.39346596678855e-17,1.26596252822004e+40,121.669623739113,0,0.00419583696897219,0,-0.0013867508603127,0.211459907720775,1.24600101837774e-18,0.211459907720775,0.0041958369689722
"60603","Rabies lyssavirus","Lasiurus blossevillii",0,121.669623739113,0,-51.3216189713567,1.75924491702109e+40,-3.87250612266065e-17,1.75924491702109e+40,121.669623739113,0,0.00419583696897219,0,-0.0013867508603127,0.293855275743883,5.08757406964881e-19,0.293855275743883,0.0041958369689722
