"","virus","host","X","G_pq_clover_nrmlz","G_pq_trefle_nrmlz","importance_trefle_nrmlz","importance_clover_nrmlz"
"2896","Manzanilla orthobunyavirus","Alouatta seniculus",44239,0.00158564663757712,0.126837298292416,0.00156341499255772,0.000168557647396351
"2897","Manzanilla orthobunyavirus","Homo sapiens",44290,0.0615923040208647,0.303418803968295,0.00527376403753538,0.0382788393210404
"2898","Manzanilla orthobunyavirus","Lepus californicus",44294,0.00450090966875138,0.177119877796017,0.00230652712269883,0.000344143685353822
"2899","Manzanilla orthobunyavirus","Molossus rufus",44306,0.00281106707912229,0.105415851940844,0.00132028347585419,0.000221665320651986
"2900","Manzanilla orthobunyavirus","Sus scrofa",44364,0.0256751382928846,0.265897285798911,0.00422839835508804,0.0067595295989317
"2901","Manzanilla orthobunyavirus","Sylvilagus audubonii",44365,0.00345767361069032,0.179013907948318,0.00234011933648634,0.000261769363392953
"2902","Mapuera orthorubulavirus","Sturnira lilium",44403,0.000169762050939158,0.0264427113448183,0.00073605619739308,0.000169762050939158
"2903","Maraba vesiculovirus","Homo sapiens",44412,0.0381419264099632,0.0291800547538603,0.00448953414701989,0.0381419264099632
"2904","Maraba vesiculovirus","Proechimys longicaudatus",44417,5.54296175304755e-05,7.19547044440084e-06,7.19547044440084e-06,5.54296175304755e-05
"2905","Marburg marburgvirus","Chlorocebus aethiops",44449,0.00414456317537386,0.175333466789418,0.00215777856399174,0.000331718207681478
"2906","Marburg marburgvirus","Epomops franqueti",44464,0.000908137789941963,0.118345728124097,0.00156732871194544,0.000125443643282215
"2907","Marburg marburgvirus","Hipposideros caffer",44476,0.000787554624714548,0.127836414200951,0.00164953626832295,0.000123033675937687
"2908","Marburg marburgvirus","Homo sapiens",44480,0.0551432945608128,0.357395099048446,0.00557437069680455,0.0385481945999393
"2909","Marburg marburgvirus","Hypsignathus monstrosus",44484,0.000544472961333459,0.0942564477262226,0.00138824925485172,0.000119132668080946
"2910","Marburg marburgvirus","Miniopterus inflatus",44512,0.000115836970206687,0.00535865804167475,0.00108029396786066,0.000115836970206687
"2911","Marburg marburgvirus","Mus musculus",44517,0.0126025285278402,0.28510074658748,0.00393542288560444,0.00211381380307683
"2912","Marburg marburgvirus","Pongo pygmaeus",44545,0.00375417145056718,0.256271200261373,0.00338569237143521,0.000291334386664176
"2913","Marburg marburgvirus","Rhinolophus eloquens",44564,0.000116005652419442,0.00537239705618525,0.00108033951625391,0.000116005652419442
"2914","Marburg marburgvirus","Rousettus aegyptiacus",44571,0.00172322396398933,0.196061916391481,0.00242792982361251,0.00015252171712064
"2915","Marituba orthobunyavirus","Artibeus jamaicensis",44604,0.00507447230401028,0.178387352856867,0.00220010350925626,0.000405340435635919
"2916","Marituba orthobunyavirus","Artibeus lituratus",44605,0.00506034016818131,0.174975832267062,0.00215684718825535,0.000404657861667527
"2917","Marituba orthobunyavirus","Bradypus tridactylus",44614,0.00117094905886581,0.103858833738579,0.00144871006078955,0.000155244317577646
"2918","Marituba orthobunyavirus","Caluromys philander",44623,0.00084469190983821,0.133321949843614,0.00169552816461596,0.000149105983092268
"2919","Marituba orthobunyavirus","Carollia perspicillata",44629,0.00500456612148832,0.161370526311013,0.00199254142498972,0.00039827023449888
"2920","Marituba orthobunyavirus","Didelphis marsupialis",44655,0.00352835275817439,0.202303134117316,0.00252646822857283,0.000269367070092292
"2921","Marituba orthobunyavirus","Homo sapiens",44682,0.0610142452041531,0.35436916123934,0.00556517400487044,0.0387306465497118
"2922","Marituba orthobunyavirus","Hylaeamys megacephalus",44685,0.0013959488720896,0.187337208856379,0.00232259053895459,0.000162487153995034
"2923","Marituba orthobunyavirus","Nectomys squamipes",44726,0.00181030955536718,0.185144290200846,0.00228762542013725,0.00017547733364705
"2924","Marituba orthobunyavirus","Phyllostomus hastatus",44755,0.0035707095447497,0.160255374977539,0.0019796211702352,0.000272010378414163
"2925","Marituba orthobunyavirus","Proechimys guyannensis",44764,0.00280027917133241,0.223619467513338,0.00285645574816992,0.000222550798800912
"2926","Marituba orthobunyavirus","Proechimys semispinosus",44765,0.00230751140499919,0.149882700928628,0.00186361740034738,0.000195300719135406
"2927","Marituba orthobunyavirus","Sapajus apella",44782,0.00416773494266927,0.223976625510631,0.00285606948295455,0.00031874076453075
"2928","Marmodid herpesvirus 1","Marmota monax",44818,0.000107784365341536,0.0161735850906991,0.00126994191379728,0.000107784365341536
"2929","Mason-Pfizer monkey virus","Calomys callosus",44854,0.000461496414450172,0.0465976269458,0.00105386165586234,0.000151355451018375
"2930","Mason-Pfizer monkey virus","Chlorocebus aethiops",44881,0.00470129835132257,0.166084656560006,0.00205242657448287,0.000368076347711861
"2931","Mason-Pfizer monkey virus","Chlorocebus pygerythrus",44882,0.00329854588541559,0.148142191711723,0.00183016835301297,0.000255976722787725
"2932","Mason-Pfizer monkey virus","Homo sapiens",44917,0.0625415101981444,0.338542569017822,0.00547802060237729,0.0387492254690569
"2933","Mason-Pfizer monkey virus","Macaca arctoides",44926,0.00167149230446654,0.10416686113131,0.0013950647934295,0.000176000258251382
"2934","Mason-Pfizer monkey virus","Macaca cyclopis",44927,0.000841258149909665,0.0853195468295407,0.00125451873246604,0.000155824800951736
"2935","Mason-Pfizer monkey virus","Macaca fascicularis",44928,0.00749131598627292,0.283118128743535,0.00411920706512159,0.000702438454614348
"2936","Mason-Pfizer monkey virus","Macaca mulatta",44931,0.0102917752630733,0.272944029847543,0.00389663897007536,0.00119383775304384
"2937","Mason-Pfizer monkey virus","Macaca nemestrina",44932,0.00464786672322518,0.201386631840221,0.00256077710396016,0.000360780888901853
"2938","Mason-Pfizer monkey virus","Macaca nigra",44933,0.000672468169702358,0.0764789278399046,0.00120042517296991,0.000153112860048972
"2939","Mason-Pfizer monkey virus","Macaca radiata",44936,0.00207525567660974,0.151996522006787,0.00187557309997852,0.000190797351747057
"2940","Mason-Pfizer monkey virus","Miopithecus talapoin",44952,0.000978627737646436,0.0864214465546407,0.00126489113994824,0.000158271600818625
"2941","Mason-Pfizer monkey virus","Papio cynocephalus",44977,0.00302962556364063,0.152093425740513,0.00187754026745562,0.000239475243853268
"2942","Mayaro virus","Alouatta belzebul",45035,0.00149831094906256,0.144123121172012,0.00211125565545861,0.000203314617348768
"2943","Mayaro virus","Alouatta pigra",45039,0.00163189110967317,0.157363335980387,0.00220569370515969,0.000206234584791973
"2944","Mayaro virus","Alouatta seniculus",45040,0.00180020248301559,0.182991672281408,0.00241102571557764,0.000211037680871254
"2945","Mayaro virus","Bradypus tridactylus",45054,0.00134194133934501,0.128296366305603,0.00200858333463266,0.000199928306153227
"2946","Mayaro virus","Caluromys philander",45066,0.00096799962828064,0.164692025685242,0.00225282376582558,0.00019372961310649
"2947","Mayaro virus","Choloepus didactylus",45099,0.00107411212671107,0.1490631164062,0.00214401498304834,0.000194765186146982
"2948","Mayaro virus","Choloepus hoffmanni",45100,0.00143674387977162,0.15385028262402,0.00217929716600321,0.000201598607507463
"2949","Mayaro virus","Coendou melanurus",45102,0.000186232970422872,0.0305523648210549,0.00164107900150548,0.000186232970422872
"2950","Mayaro virus","Coendou prehensilis",45104,0.000186232970422872,0.0305523648210549,0.0016410790015055,0.000186232970422872
"2951","Mayaro virus","Dasyprocta leporina",45111,0.000765042507455904,0.098602737013337,0.00184932377418853,0.000190418562239476
"2952","Mayaro virus","Dasyprocta punctata",45112,0.000769475928260756,0.125932182074609,0.00199454512513247,0.000190144750235607
"2953","Mayaro virus","Dasypus novemcinctus",45113,0.0025424502225352,0.189195298114093,0.00245837042626743,0.000236190754064177
"2954","Mayaro virus","Didelphis marsupialis",45119,0.00404375241363474,0.249904183064647,0.00308581454275467,0.000315808622612018
"2955","Mayaro virus","Eira barbara",45126,0.000494436769873131,0.0767907248053321,0.00175869670638601,0.000187774396559006
"2956","Mayaro virus","Equus caballus",45129,0.0269367548217506,0.371981046402839,0.0048814928495246,0.00598933906191164
"2957","Mayaro virus","Homo sapiens",45155,0.0699260587158173,0.43775068601491,0.00613566674559252,0.0393636230527856
"2958","Mayaro virus","Mico argentatus",45199,0.000494436769873131,0.0767907248053321,0.00175869670638601,0.000187774396559006
"2959","Mayaro virus","Mico leucippe",45201,0.000494436769873131,0.0767907248053321,0.00175869670638598,0.000187774396559005
"2960","Mayaro virus","Nasua nasua",45213,0.0017714824415835,0.152315212642266,0.00216032605891778,0.000210191313598265
"2961","Mayaro virus","Philander opossum",45249,0.00247946831488092,0.217326086551425,0.00272663990643088,0.000234149016769453
"2962","Mayaro virus","Pithecia pithecia",45255,0.000675665116173213,0.0883040817660394,0.00180387006631992,0.000189491965327923
"2963","Mayaro virus","Potos flavus",45258,0.00231353389721877,0.137303901019352,0.00206551531982549,0.000226843438205911
"2964","Mayaro virus","Saguinus midas",45273,0.000817393525975074,0.120105023300023,0.00196152766757753,0.000191321056590355
"2965","Mayaro virus","Saimiri sciureus",45275,0.00211511196226264,0.230813093110459,0.0028706510855164,0.000222204190523318
"2966","Mayaro virus","Tamandua tetradactyla",45295,0.00163189110967317,0.157363335980387,0.00220569370515969,0.000206234584791974
"2967","Measles morbillivirus","Aotus azarae",45329,0.000221548121336522,0.0266092476998815,0.00123288351675459,0.000221548121336522
"2968","Measles morbillivirus","Aotus trivirgatus",45330,0.00308082879244244,0.250654257841148,0.00318400577033448,0.000285078540133638
"2969","Measles morbillivirus","Callithrix jacchus",45341,0.00525698525460098,0.22407070425882,0.00278798459230908,0.000404895219308908
"2970","Measles morbillivirus","Chlorocebus aethiops",45372,0.0057315377536196,0.185693606475472,0.00229441858862253,0.00044482238961059
"2971","Measles morbillivirus","Chlorocebus sabaeus",45374,0.00135097805757825,0.106614275353279,0.00156833706892159,0.000234166103746749
"2972","Measles morbillivirus","Colobus guereza",45377,0.00337414929871302,0.192841391162161,0.00237868895347929,0.000297119475065504
"2973","Measles morbillivirus","Gorilla beringei",45405,0.00241291908376184,0.203658035397283,0.00252082064435105,0.000260086279739604
"2974","Measles morbillivirus","Gorilla gorilla",45406,0.00570848535087655,0.203617300143432,0.00252194787744325,0.000442510868355411
"2975","Measles morbillivirus","Homo sapiens",45411,0.0762473523732774,0.378512933635611,0.00572093607759511,0.0391097189559293
"2976","Measles morbillivirus","Macaca fascicularis",45428,0.00913304321061833,0.316544751778317,0.00436087727822088,0.000782469598919705
"2977","Measles morbillivirus","Macaca fuscata",45429,0.00494175023675811,0.238632346239571,0.00299748278862494,0.000382855314035789
"2978","Measles morbillivirus","Macaca mulatta",45431,0.012547256181505,0.30516943779227,0.00413874988210794,0.00128049251506132
"2979","Measles morbillivirus","Macaca radiata",45436,0.00253002831579513,0.169942142325299,0.00211771433602626,0.000264039140181189
"2980","Measles morbillivirus","Miopithecus talapoin",45454,0.00119306543907572,0.0966248804672722,0.00150789064776508,0.000231048115557423
"2981","Measles morbillivirus","Pan troglodytes",45476,0.0119252279255749,0.305339362779101,0.00414872256546428,0.00118003754453092
"2982","Measles morbillivirus","Pithecia monachus",45491,0.000221548121336522,0.0266092476998815,0.00123288351675457,0.000221548121336522
"2983","Measles morbillivirus","Saguinus mystax",45514,0.000364511993962726,0.0371484009354277,0.00125414832186923,0.000222225546046965
"2984","Measles morbillivirus","Saimiri sciureus",45517,0.00230675249066783,0.199578764319227,0.00246158812590111,0.000257807703068179
"2985","Measles morbillivirus","Semnopithecus entellus",45526,0.00307747793664588,0.270175608785992,0.00350176435063915,0.000283176808819851
"2986","Measles morbillivirus","Trachypithecus cristatus",45536,0.00102355522078045,0.0935325671046243,0.0014848244847145,0.000228423709272548
"2987","Menangle pararubulavirus","Homo sapiens",45576,0.0586197089353765,0.259728553769688,0.00506171419221646,0.0382965910943866
"2988","Menangle pararubulavirus","Pteropus alecto",45624,0.00259230185361685,0.176027384053945,0.00262987656431457,0.000203502862200301
"2989","Menangle pararubulavirus","Pteropus conspicillatus",45625,0.000410930781962379,0.0536312522616537,0.000760952773505345,0.000132543783162619
"2990","Menangle pararubulavirus","Pteropus poliocephalus",45629,0.00185976421359896,0.108084573605875,0.0013476798531865,0.000167620273379789
"2991","Menangle pararubulavirus","Pteropus scapulatus",45631,0.00231841853081005,0.169411877011387,0.00247745370771393,0.000188782160761662
"2992","Menangle pararubulavirus","Sus scrofa",45653,0.0244349736927265,0.227609879772161,0.00401856163718839,0.00674828323489987
"2993","Merino Walk mammarenavirus","Otomys unisulcatus",45668,2.9551625851501e-11,4.41658552329697e-69,4.41658552329612e-69,2.9551625851474e-11
"2994","Mesocricetus auratus polyomavirus 1","Mesocricetus auratus",45670,4.36921606332587e-05,0.00956945749804228,0.00120687576494003,4.36921606332587e-05
"2995","Middelburg virus","Equus caballus",45695,0.011061647310535,0.184417739849411,0.00364234478661363,0.00568179358797456
"2996","Middelburg virus","Ovis aries",45739,0.0105773965254986,0.146364525272407,0.00243888146040946,0.00519780985024895
"2997","Minatitlan orthobunyavirus","Macaca mulatta",45810,0.00124366141885984,0.147646119895941,0.00320099953374992,0.00103332880157082
"2998","Minatitlan orthobunyavirus","Mesocricetus auratus",45818,0.000255956152234301,0.0949262284603708,0.00148744229528716,4.56058602477418e-05
"2999","Miniopterus bat coronavirus 1","Miniopterus magnater",45853,1.30908821897545e-07,0.000326188419592102,5.40573212249478e-06,4.34838146295237e-08
"3000","Miniopterus bat coronavirus 1","Miniopterus pusillus",45854,1.30908821897544e-07,0.000326188419592102,5.40573212249587e-06,4.34838146295232e-08
"3001","Miniopterus bat coronavirus 1","Miniopterus schreibersii",45855,2.927074432808e-05,0.0146021539750745,0.00178825844857226,2.90969622608113e-05
"3002","Miniopterus bat coronavirus HKU8","Miniopterus magnater",45859,1.24062421762018e-09,1.7802431709666e-06,8.90222752774465e-07,6.42785605903561e-10
"3003","Miniopterus bat coronavirus HKU8","Miniopterus pusillus",45860,1.24062421762018e-09,1.7802431709666e-06,8.90222752774465e-07,6.42785605903561e-10
"3004","Mink calicivirus","Neovison vison",45879,0.000171851176822443,0.0431059116128998,0.00170446081006101,0.000171851176822443
"3005","Mink enteric sapovirus","Neovison vison",45908,0.000171851176822443,0.0431059116128998,0.00170446081006062,0.000171851176822443
"3006","Mischivirus A","Miniopterus schreibersii",45921,2.90114079327202e-05,0.0120440715353399,0.00178670260190711,2.90114079327202e-05
"3007","Mobala mammarenavirus","Mastomys erythroleucus",45937,4.04526159225747e-05,0.0250088728310251,0.000595743672444988,5.81964075214088e-06
"3008","Mobala mammarenavirus","Mastomys natalensis",45938,0.000140356534920147,0.0441518159379428,0.00176760530096773,6.57020336278985e-05
"3009","Mobala mammarenavirus","Mesocricetus auratus",45939,0.000114998988934389,0.0368883966125641,0.0012465501240626,4.42271136622992e-05
"3010","Mobala mammarenavirus","Praomys jacksoni",45944,6.53252061367615e-06,0.0010610538901701,4.37607127413526e-05,5.72878094962453e-07
"3011","Mobala mammarenavirus","Stenocephalemys albipes",45947,4.39063861022216e-07,4.27974154483343e-05,4.27974154483343e-05,4.39063861022216e-07
"3012","Modoc virus","Ammospermophilus nelsoni",45954,0.000832485859943209,0.0785026449562073,0.000966069738994838,8.98956617421484e-05
"3013","Modoc virus","Dipodomys heermanni",45977,0.000435486516067543,0.0463402635375593,0.000638137445456016,8.07406472381335e-05
"3014","Modoc virus","Dipodomys nitratoides",45979,0.000435486516067543,0.0463402635375593,0.000638137445456002,8.07406472381331e-05
"3015","Modoc virus","Homo sapiens",45989,0.0451543778911142,0.234380451798005,0.00495654538556564,0.0385786854221011
