"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"53839","Palyam virus","Capra hircus",1.88345313349687e+64,27511860.303173,-4.6051312196948e+67,-223425883.556728,6.5320854399677e+66,125684724.060498,4.43991180588271e-06,0.0187708488744634,-0.00600276539415745,0.0234455105426452,0.0559369959208427,0.0894759432897905,0.237536686807745,10.0832071230744,0.244723885420195,155.416093622841
"53850","Palyam virus","Cervus elaphus",1.86749531142254e+64,15342925.0160979,-4.63013605832972e+67,-169040901.824787,6.45665529413651e+66,92326616.7762411,4.07968985019491e-06,0.010458636712931,-0.00613034256102196,0.0125115342069559,0.0552910558457403,0.0657280444267255,0.226635042188679,7.34159438336948,0.231348049556419,115.316010559318
"53919","Palyam virus","Ovis aries",1.53025865846542e+64,32313478.6010837,-4.42115545615588e+67,-240498476.183418,5.51851592213158e+66,136652921.698149,3.7935318686344e-06,0.022064281615798,-0.00566663793699718,0.0266606449980724,0.0472573736921154,0.0972842894285408,0.0910491709954849,10.9846536625541,0.100901911308707,169.010970550152
"53962","Pampa virus","Necromys amoenus",6.43528400949543e+52,1.1752011936438,-4.53618680096303e+56,0,2.26866419770492e+66,1.1752011936438,-1.04083408558608e-17,8.36634970101473e-10,1.13686837721616e-13,0,0.0194275260388219,8.36634970101527e-10,-0.378640078229175,-0.246480784945297,-0.375758867258736,1137.41577381914
"54005","Panine betaherpesvirus 2","Pan troglodytes",7.17061100535142e+63,1502380.09580968,-2.18770145109514e+67,-1488415.4201622,5.41015321973493e+66,1502380.09580968,7.84986277091448e-08,0.00106955620308854,-0.00402152149220569,-0.000262383755531559,0.0463294182791557,0.00106955620308854,0.0753879037597876,-0.123004319284182,0.0473074100371405,50.3968463357632
"54087","Panine gammaherpesvirus 1","Pan troglodytes",8.37322471172389e+62,1510520.3873549,-2.60154732596913e+67,-2934977.38505554,4.67287158388195e+65,2238802.05763394,8.84113025030782e-07,0.00107529951352125,-0.00517538734720802,-0.000509399726157156,0.00400157654287386,0.00159382078803385,-0.638986549672108,-0.0624797872676806,-0.595281686441208,50.2264313111291
"54088","Panine gammaherpesvirus 1","Papio anubis",1.8553430840561e+62,42826.4697398309,-1.18974520533894e+67,-647853.635059357,2.04748169564515e+65,351176.665805025,3.40000554478704e-07,3.04835135183346e-05,-0.00322441296702891,-0.000102082958308714,0.00175334472137384,0.000250005429610866,-0.676930354808187,-0.21761861987378,-0.623371574147294,8.41818324180618
"54089","Panine gammaherpesvirus 1","Papio cynocephalus",1.66577035408409e+62,172957.871872682,-1.46883827613301e+67,-1304961.14190674,1.53438035730706e+65,747242.185523791,2.53842753451632e-07,0.000123111932590391,-0.00216286724179326,-0.000227778267840151,0.00131395445721743,0.000531967587274033,-0.684346021823663,-0.185067064554235,-0.63507187768725,16.9357472562409
"54152","Papiine alphaherpesvirus 2","Colobus guereza",1.20222680320213e+64,191140.269912517,-1.78873862404065e+67,-920331.565475464,1.11685008537603e+67,561440.844627898,-7.93686641256675e-07,0.000136065986234798,-0.0029509280094544,-0.000158997104312775,0.0956405718266001,0.000399694151775494,0.907620942784712,-0.200337574925633,0.803773551397857,17.7966091278097
"54184","Papiine alphaherpesvirus 2","Papio anubis",1.48065057431505e+63,40060.9337197971,-1.27850635293328e+67,-449030.144161224,1.89386322332573e+66,249574.358327295,2.68829069529491e-07,2.85173447007175e-05,-0.00350355024681903,-7.07082592104058e-05,0.0162179476020952,0.000177673948041052,-0.432808699813253,-0.225969039104425,-0.410541815186744,8.17733610117529
"54185","Papiine alphaherpesvirus 2","Papio cynocephalus",1.37264115440167e+63,170570.548111167,-1.57859906516539e+67,-875940.049350739,1.41925885612452e+66,530285.416562797,9.94385845227985e-08,0.00012142287725098,-0.00237111772329968,-0.00015215619388087,0.0121537107215257,0.000377514357567725,-0.501401542752513,-0.202898155409602,-0.474820189644854,16.8515458065552
"54188","Papiine alphaherpesvirus 2","Papio ursinus",1.09129094705343e+63,71517.5964055875,-1.24860533726314e+67,-593470.289146423,1.41909593623071e+66,338986.668171126,9.14663715462227e-08,5.09101006379949e-05,-0.00146330654905569,-0.000103819439345898,0.0121523155699283,0.000241327274448046,-0.501425088972186,-0.218620482854953,-0.471920719985491,10.9543575407876
"54293","Papiine gammaherpesvirus 1","Papio anubis",1.77574255489077e+63,40325.6271544853,-1.404480635813e+67,-458459.182281494,2.12509837249058e+66,255589.046678308,-9.20319857024288e-08,2.87056833106219e-05,-0.00384847553189616,-7.38868908563006e-05,0.018198111473873,0.000181955851970299,-0.399389124763333,-0.225474708114121,-0.390386671700132,8.1853052202314
"54294","Papiine gammaherpesvirus 1","Papio cynocephalus",1.65418670249765e+63,171113.937148059,-1.73438368953308e+67,-896070.65348053,1.59254620299173e+66,542306.670348315,-2.03775013425667e-07,0.000121809356800258,-0.00260325960786645,-0.000159327735124393,0.01363764318137,0.000386072382658088,-0.476356952798321,-0.201910161029563,-0.460015501637426,16.834283427972
"54295","Papiine gammaherpesvirus 1","Papio hamadryas",1.33279207626103e+63,106504.96872578,-1.39608255170815e+67,-729425.423995972,1.59236339105635e+66,425764.298330289,-1.93228163107226e-07,7.58161979910862e-05,-0.00167464791499583,-0.000134894037879363,0.0136360776858514,0.000303104951671622,-0.476383373942409,-0.211488463812672,-0.457915802005392,13.2845080124194
"54296","Papiine gammaherpesvirus 1","Papio papio",1.12038895331651e+63,23376.1652727911,-1.17377167917826e+67,-342192.249637604,1.59236339105635e+66,188377.15422343,-1.92015770662107e-07,1.66403405790216e-05,-0.0011222201881651,-6.39105274053975e-05,0.0136360776858514,0.000134107177259461,-0.476383373942409,-0.230998672020219,-0.455675685086381,6.25413644558304
"54297","Papiine gammaherpesvirus 1","Papio ursinus",1.30776215598115e+63,71862.7557379923,-1.37161324298623e+67,-606278.561645508,1.59236339105635e+66,347167.212590616,-2.08049219975123e-07,5.11556533813505e-05,-0.00160567765493624,-0.0001083848471648,0.0136360776858514,0.000247151068342088,-0.476383373942409,-0.217948146004211,-0.458194832885463,10.951241923835
"54334","Papio cynocephalus polyomavirus 2","Papio anubis",6.09153859755612e+61,37162.1232854535,-3.66874403656185e+66,-35975.3754730225,2.78078492622825e+65,37162.1232854535,-2.39936033758284e-09,2.64560077644511e-05,-0.000939367030753147,-5.10006569953703e-06,0.00238130313059622,2.64560077644511e-05,-0.666332189936916,-0.243426626991456,-0.435394897216557,8.00882407754187
"54357","Papio hamadryas adenovirus 1","Papio hamadryas",1.114574648765e+62,103086.369540256,-4.09208269201118e+66,-101092.457183838,4.50805351801325e+65,103086.369540256,-1.10717366741744e-08,7.33879970209786e-05,-0.000403778487452655,-1.95893924370694e-05,0.00386043589854352,7.33879970209786e-05,-0.641368605229741,-0.238008491248697,-0.445934734274382,13.2640207548967
"54361","Paraguayan mammarenavirus","Sooretamys angouya",4.99600733037356e+57,10184.419601825,-5.18987697387666e+64,-10155.5869941711,1.6267386870651e+63,10184.419601825,-2.11936591797894e-12,7.25036839237272e-06,1.98035959897425e-06,4.90751101978049e-07,1.39304478085773e-05,7.25036839237272e-06,-0.70628675641051,-0.245643851592263,-0.0338408944920732,4.12317246056207
"54376","Parapoxvirus of red deer in New Zealand","Cervus elaphus",1.17549985524675e+63,13782381.7358547,-2.28342502221451e+67,-13749245.5438385,8.54745541309118e+65,13782381.7358547,-1.05972646218151e-07,0.00981178592556711,-0.00307510797887289,-0.00172799371385501,0.0073195456943997,0.00981178592556711,-0.582988598869588,0.886255848058518,-0.548049969606643,151.775704824193
"54442","Parechovirus B","Apodemus flavicollis",6.11628346715716e+63,261181.452382956,-2.87734261494176e+67,-5929294.79460907,3.36519886746862e+66,3101213.58399561,1.26548341533236e-06,0.000185504803684808,-0.000756418731810982,-0.000841723702350805,0.0288176137701205,0.00220777833460137,-0.220161910773401,0.00839948676887084,-0.203373464528859,19.6194865228502
"54448","Parechovirus B","Apodemus sylvaticus",9.28545771032906e+63,1450284.98864659,-4.44367601552666e+67,-18311920.182888,3.36519886746862e+66,9898432.03777265,1.10253702021931e-06,0.00102853039364924,-0.00368312273892002,-0.00269163856147081,0.0288176137701205,0.00704677159686704,-0.220161910773401,0.567044512658194,-0.212473123997651,45.4922790147728
"54506","Parechovirus B","Lemmus lemmus",7.08156262682663e+62,133319.896554701,-6.19193555593169e+66,-132772.806255341,1.90051248473726e+66,133319.896554701,-5.43537849100745e-07,9.4911482622082e-05,0.00320544732630879,-2.83468986310709e-05,0.016274888025161,9.4911482622082e-05,-0.431847706246438,-0.235523679322088,-0.333577965052351,14.9718500867711
"54532","Parechovirus B","Microtus agrestis",4.84381360959058e+63,579655.653869105,-4.09875206680763e+67,-10966610.5620499,1.90058520794991e+66,5782915.13303853,5.96198666956427e-07,0.000411216396009814,-0.00309634351231125,-0.00164339004479253,0.0162755107846283,0.00411690275298978,-0.431837195825025,0.228801293990478,-0.419273953749139,28.8555698085998
"54539","Parechovirus B","Microtus montanus",1.0598876699589e+63,133817.555307402,-9.22638947712526e+66,-301223.131263733,1.90051248473726e+66,218067.352965595,-5.24788798299258e-07,9.52652114830828e-05,0.00269152806279749,-6.72888229029667e-05,0.016274888025161,0.000155243863191459,-0.431847706246438,-0.228558514776816,-0.377824539557998,14.956918003896
"54548","Parechovirus B","Mus musculus",3.68282255592448e+63,7497772.16819249,-6.15726407980892e+67,-39169714.5013733,9.70861978550143e+65,23381673.7864728,3.04797095080495e-07,0.00532222127763125,-0.00699907537349986,-0.00625201918457918,0.0083138996011248,0.0166455974135074,-0.566206712539066,1.67519573466123,-0.555115973768047,104.833366171236
"54552","Parechovirus B","Myodes gapperi",2.42412573989343e+61,177670.746063228,-2.31606948898885e+67,-3531403.62321091,1.64696790805083e+64,1856995.23219348,5.268502493484e-09,0.000126340020886945,0.000345524372818318,-0.000594614942114546,0.000141036791390858,0.00132200950694036,-0.704141560222855,-0.0938594590162597,-0.675684581227454,16.6476197304885
"54553","Parechovirus B","Myodes glareolus",8.44933498249496e+63,1518504.31389397,-5.29442974195788e+67,-18759681.8795052,2.39840618409805e+66,10156376.1410825,5.93746646268892e-06,0.00107687270560148,-0.00540833905841964,-0.00266358726037019,0.0205385612557266,0.00723040403217065,-0.359888940839158,0.588244241819683,-0.325404060784413,46.6138352659643
"54602","Parechovirus B","Rattus norvegicus",1.16618142817227e+63,3591469.74546403,-5.17844592828395e+67,-28420415.7148933,3.65164119037845e+65,16032972.561589,8.43602394615464e-08,0.00254790703504089,-0.00489908062812106,-0.00438866578519104,0.00312705398984478,0.011413999230304,-0.653746021102907,1.07122582933225,-0.639124570533735,72.0825458781776
"54614","Parechovirus B","Sciurus vulgaris",6.82066301169985e+62,464842.874142665,-4.21929467120341e+67,-9517849.17900848,2.67458655414853e+65,4998639.54847574,-8.06196239939994e-08,0.000329840093006536,-0.00327735617150893,-0.00146296126433576,0.0022903609964123,0.00355857079775448,-0.667867036381635,0.16434380197049,-0.652173460557391,25.9863166699201
"54709","Pasivirus A","Sus scrofa",1.55074472367806e+64,32523936.9421889,-3.86998685092616e+67,-32436145.002346,6.61931135489978e+66,32523936.9421889,1.65558863216009e-08,0.0231540464376501,-0.00700125775460947,-0.00293531712198813,0.0566839481296876,0.0231540464376501,0.250143131030862,2.42657365079603,0.220102913987963,232.111208657316
"54747","Patois orthobunyavirus","Bos taurus",9.4056810807201e+63,62108531.4890216,-1.07556172512295e+68,-290233096.38343,1.45352486855931e+66,176485856.912783,-8.54219828327202e-07,0.0423195651568882,-0.0155184829765744,0.156665959771612,0.012447145003028,0.125641669205378,-0.496449200609193,14.2584150217851,-0.49276044052148,248.065565571494
"54772","Patois orthobunyavirus","Chaetodipus spinatus",3.73924531987713e+62,931465.072527516,-9.58955526556652e+66,-929375.961524963,6.27015472454116e+65,931465.072527516,-1.6136360922285e-07,0.000663117309035704,0.00463494074176651,0.000165269809155433,0.00536939730003662,0.000663117309035704,-0.615901597411162,-0.169926283044938,-0.463243441845861,39.559918603279
"54794","Patois orthobunyavirus","Didelphis marsupialis",2.6684209178497e+63,1302788.54826607,-6.81096318922264e+67,-25739139.4092636,6.50624676015077e+65,13542223.0494476,-3.20941596160251e-07,0.000916799414174059,-0.00732757553964802,0.00100479562243727,0.00557157284342486,0.00964081506839936,-0.612489445092952,0.866517854275059,-0.60287354546139,40.5558951820608
"54866","Patois orthobunyavirus","Mus musculus",8.39704336920321e+62,8558669.3619939,-9.5114245022634e+67,-114890318.105316,1.46363079953031e+65,61819893.1816039,-6.58989916342209e-08,0.00588299031712472,-0.0127774628865041,0.00530670954432289,0.00125336863418846,0.0440100680320988,-0.685368539448864,4.8343291677202,-0.674816054318469,88.5927134676443
"54913","Patois orthobunyavirus","Peromyscus mexicanus",6.80174517490114e+61,934854.547134875,-1.18884974148853e+67,-998131.403903961,9.3421496216741e+64,967623.475197683,-2.97393463772212e-08,0.000665529013879221,0.00417507518380944,0.000162721729717319,0.000800007578103679,0.0006888587602021,-0.693019993984762,-0.166954521590873,-0.564317397154314,39.4872015532404
"54917","Patois orthobunyavirus","Philander opossum",2.58313607545344e+63,1085631.87792298,-5.9309932982123e+67,-16520754.7861862,7.2418322895696e+65,8816281.92644925,-3.78925001957506e-07,0.000768457865055776,-0.00547976941223283,0.000902508169726701,0.00620148568116532,0.00627638042390949,-0.601858294986736,0.478105517822671,-0.591452590844671,39.4237419897441
"54930","Patois orthobunyavirus","Procyon lotor",5.66536906824195e+63,6833703.18470541,-9.81536443106496e+67,-102444236.161484,9.5938230876753e+65,54712109.4132031,-5.50416464158501e-07,0.00469917873284901,-0.0135483508766754,0.00360624474447313,0.00821559435883976,0.0389499808804463,-0.567865827458376,4.25015961743783,-0.560584254598962,79.7345449059694
"54934","Patois orthobunyavirus","Proechimys semispinosus",2.85671071760217e+60,1121461.66926443,-5.05540998877747e+67,-18568388.793438,9.4386155807212e+62,9859718.11068977,-6.01201407720217e-10,0.000792983887436554,-0.00348760449656993,0.000475576848806725,8.08268364046099e-06,0.00701921084777771,-0.706385450158172,0.563862719554946,-0.68875491284804,39.6073279483674
"54953","Patois orthobunyavirus","Rattus rattus",1.29150066737356e+62,3548637.37329576,-1.04445431420242e+68,-68896616.3112946,2.0470663880688e+64,36267656.3028592,-7.79077050029782e-09,0.00244706704681737,-0.0146219851470732,0.00456095249467658,0.000175298907602263,0.0258192296865466,-0.703563312442247,2.73425983351712,-0.69214744967484,58.5824172951982
"54984","Patois orthobunyavirus","Sigmodon hispidus",3.1822029299621e+60,2750179.66067217,-8.90243696267831e+67,-57688005.7558479,5.95752479054009e+62,30261046.8901731,-4.13018072250671e-10,0.00190373102220715,-0.0114987593161118,0.00252060430839762,5.10167913401341e-06,0.0215430772170172,-0.706435761097204,2.2405928293336,-0.693647563866915,52.5012349795657
"54990","Patois orthobunyavirus","Sus scrofa",3.13768581365098e+63,34811538.8797461,-1.0429960867996e+68,-226967827.998669,4.99720800967512e+65,131103587.212498,-2.6557059451017e-07,0.0239774653924088,-0.0151280505395448,0.0221949507522528,0.00427931947035557,0.0933336745750184,-0.634299033279222,10.5285688495549,-0.626545220133858,182.0607310131
"54992","Patois orthobunyavirus","Sylvilagus brasiliensis",1.0343832482506e+63,956244.636723014,-3.54557520706929e+67,-6555980.11324692,4.86451326916264e+65,3761047.20453452,-5.60823322833665e-08,0.000680117862601546,-0.00728516985452643,0.00039985244925056,0.00416568738107904,0.0026775190771885,-0.636216822099521,0.0626294298750507,-0.615371231340848,39.3742604787012
"55025","Pegivirus A","Aotus trivirgatus",5.22534993607032e+62,167683.563701813,-2.90083922775759e+67,-1869935.18135071,2.93772244215822e+65,1023859.9977098,5.20706012929924e-08,0.00011933679778876,-0.00494035918356417,-0.000334075429394787,0.00251569532844912,0.000728893982753782,-0.664064029101199,-0.16233259369664,-0.636846749396624,16.4053408477359
"55029","Pegivirus A","Callithrix jacchus",2.49624436918794e+62,634525.150479993,-2.59518679652111e+67,-3431156.87598801,1.57588323959218e+65,2042717.21942623,1.12789698260372e-08,0.000451614387976454,-0.00401979675487496,-0.000723232690917897,0.00134949512150331,0.00145422644994218,-0.683746195761611,-0.0785954705081065,-0.655298561663404,32.1003530095108
"55062","Pegivirus A","Leontocebus nigricollis",1.55132879246719e+62,12779.439240195,-6.00255967232345e+66,-142370.967372894,4.20144486556341e+65,78029.0218322402,-3.32393185922646e-08,9.09758517626427e-06,0.00101417688375705,-3.39376743685449e-05,0.00359787400925099,5.55494741672719e-05,-0.645799908562522,-0.24006788697862,-0.562689027186583,4.60067413726468
"55097","Pegivirus A","Pan troglodytes",2.77115870609342e+62,1526670.67469798,-3.49325227025608e+67,-4806634.19002914,1.29899295166995e+65,3183609.51965307,2.15240093086062e-08,0.00108665977412792,-0.00637772697157857,-0.000888396626155696,0.00111238231812113,0.00226643664905689,-0.687747990381172,0.0151713861747161,-0.663549745752919,49.9640927668073
